Time (s),Amplitude
0.0,-9580544
3.125098446901679e-05,-7227392
6.250196893803358e-05,-3813376
9.375295340705038e-05,-675840
0.00012500393787606717,1771520
0.00015625492234508397,5711872
0.00018750590681410075,8595456
0.00021875689128311753,10944512
0.00025000787575213434,13402112
0.00028125886022115114,15228928
0.00031250984469016795,16345088
0.0003437608291591847,17375232
0.0003750118136282015,17510400
0.0004062627980972183,16543744
0.00043751378256623506,15437824
0.00046876476703525187,13631488
0.0005000157515042687,11315200
0.0005312667359732854,8177664
0.0005625177204423023,5826560
0.000593768704911319,2924544
0.0006250196893803359,-931840
0.0006562706738493526,-4458496
0.0006875216583183694,-6158336
0.0007187726427873863,-10006528
0.000750023627256403,-12218368
0.0007812746117254198,-13590528
0.0008125255961944366,-15345664
0.0008437765806634534,-15947776
0.0008750275651324701,-16171008
0.000906278549601487,-15470592
0.0009375295340705037,-15529984
0.0009687805185395206,-12402688
0.0010000315030085374,-10686464
0.001031282487477554,-8269824
0.0010625334719465709,-5531648
0.0010937844564155878,-1763328
0.0011250354408846046,1728512
0.0011562864253536213,4360192
0.001187537409822638,7172096
0.0012187883942916548,9134080
0.0012500393787606718,12212224
0.0012812903632296885,14729216
0.0013125413476987053,15073280
0.001343792332167722,16263168
0.0013750433166367388,16064512
0.0014062943011057556,15452160
0.0014375452855747725,14612480
0.0014687962700437893,13156352
0.001500047254512806,10891264
0.0015312982389818228,8697856
0.0015625492234508395,6137856
0.0015938002079198565,2271232
0.0016250511923888732,-315392
0.00165630217685789,-3880960
0.0016875531613269068,-6594560
0.0017188041457959235,-9764864
0.0017500551302649403,-12013568
0.0017813061147339572,-13670400
0.001812557099202974,-14782464
0.0018438080836719907,-15179776
0.0018750590681410075,-16123904
0.0019063100526100242,-15202304
0.0019375610370790412,-14241792
0.001968812021548058,-12693504
0.0020000630060170747,-10037248
0.0020313139904860915,-7692288
0.002062564974955108,-4419584
0.002093815959424125,-1253376
0.0021250669438931417,817152
0.0021563179283621585,4452352
0.0021875689128311756,7186432
0.0022188198973001924,9361408
0.002250070881769209,11911168
0.002281321866238226,13604864
0.0023125728507072426,15030272
0.0023438238351762594,15392768
0.002375074819645276,15441920
0.002406325804114293,15509504
0.0024375767885833097,13639680
0.0024688277730523264,12349440
0.0025000787575213436,10252288
0.0025313297419903603,7268352
0.002562580726459377,4667392
0.002593831710928394,1902592
0.0026250826953974106,-1824768
0.0026563336798664273,-4564992
0.002687584664335444,-7569408
0.002718835648804461,-10385408
0.0027500866332734776,-12388352
0.0027813376177424944,-14387200
0.002812588602211511,-15417344
0.0028438395866805283,-15976448
0.002875090571149545,-16355328
0.002906341555618562,-15630336
0.0029375925400875785,-14577664
0.0029688435245565953,-13058048
0.003000094509025612,-10565632
0.003031345493494629,-8314880
0.0030625964779636456,-5517312
0.0030938474624326623,-2023424
0.003125098446901679,825344
0.003156349431370696,4532224
0.003187600415839713,7200768
0.0032188514003087297,9537536
0.0032501023847777465,11868160
0.0032813533692467632,13989888
0.00331260435371578,15335424
0.0033438553381847968,15321088
0.0033751063226538135,15630336
0.0034063573071228303,15214592
0.003437608291591847,13486080
0.0034688592760608638,12722176
0.0035001102605298805,10319872
0.0035313612449988977,7270400
0.0035626122294679144,4481024
0.003593863213936931,1314816
0.003625114198405948,-1888256
0.0036563651828749647,-4933632
0.0036876161673439815,-7716864
0.003718867151812998,-9920512
0.003750118136282015,-12455936
0.0037813691207510317,-14059520
0.0038126201052200485,-15265792
0.0038438710896890656,-15962112
0.0038751220741580824,-16207872
0.003906373058627099,-15462400
0.003937624043096116,-14333952
0.003968875027565133,-12990464
0.004000126012034149,-10280960
0.004031376996503166,-7979008
0.004062627980972183,-5132288
0.0040938789654412,-1472512
0.004125129949910216,1054720
0.004156380934379233,4038656
0.00418763191884825,7483392
0.004218882903317267,10004480
0.004250133887786283,12126208
0.0042813848722553,14213120
0.004312635856724317,15667200
0.0043438868411933345,15974400
0.004375137825662351,16306176
0.004406388810131368,15816704
0.004437639794600385,14301184
0.0044688907790694015,13047808
0.004500141763538418,11163648
0.004531392748007435,8716288
0.004562643732476452,5959680
0.0045938947169454685,2918400
0.004625145701414485,-634880
0.004656396685883502,-3418112
0.004687647670352519,-5836800
0.0047188986548215356,-8833024
0.004750149639290552,-11014144
0.004781400623759569,-13256704
0.004812651608228586,-14006272
0.0048439025926976026,-14966784
0.004875153577166619,-15300608
0.004906404561635636,-14067712
0.004937655546104653,-13664256
0.0049689065305736696,-12388352
0.005000157515042687,-9648128
0.005031408499511704,-7235584
0.005062659483980721,-4104192
0.0050939104684497374,-921600
0.005125161452918754,1665024
0.005156412437387771,5011456
0.005187663421856788,8343552
0.0052189144063258044,10668032
0.005250165390794821,12687360
0.005281416375263838,14553088
0.005312667359732855,15757312
0.0053439183442018715,16185344
0.005375169328670888,16078848
0.005406420313139905,15316992
0.005437671297608922,14188544
0.0054689222820779385,12650496
0.005500173266546955,10543104
0.005531424251015972,7774208
0.005562675235484989,4544512
0.0055939262199540055,2291712
0.005625177204423022,-1144832
0.005656428188892039,-4175872
0.005687679173361057,-7278592
0.005718930157830073,-9809920
0.00575018114229909,-11655168
0.005781432126768107,-14008320
0.005812683111237124,-14557184
0.00584393409570614,-15667200
0.005875185080175157,-16482304
0.005906436064644174,-14999552
0.005937687049113191,-14608384
0.005968938033582207,-13295616
0.006000189018051224,-10426368
0.006031440002520241,-7958528
0.006062690986989258,-5359616
0.006093941971458274,-2248704
0.006125192955927291,1306624
0.006156443940396308,4214784
0.006187694924865325,7526400
0.006218945909334341,10192896
0.006250196893803358,12257280
0.006281447878272375,13692928
0.006312698862741392,15374336
0.006343949847210409,16234496
0.006375200831679426,15767552
0.006406451816148443,15753216
0.0064377028006174595,14116864
0.006468953785086476,12228608
0.006500204769555493,10610688
0.00653145575402451,7972864
0.0065627067384935265,5011456
0.006593957722962543,2451456
0.00662520870743156,-1112064
0.006656459691900577,-4171776
0.0066877106763695935,-6846464
0.00671896166083861,-9056256
0.006750212645307627,-11534336
0.006781463629776644,-13504512
0.0068127146142456605,-14362624
0.006843965598714677,-15413248
0.006875216583183694,-15753216
0.006906467567652711,-15058944
0.0069377185521217275,-13918208
0.006968969536590744,-12218368
0.007000220521059761,-10182656
0.007031471505528779,-7905280
0.007062722489997795,-4837376
0.007093973474466812,-1431552
0.007125224458935829,1335296
0.007156475443404846,4734976
0.007187726427873862,7458816
0.007218977412342879,9881600
0.007250228396811896,12222464
0.007281479381280913,14057472
0.007312730365749929,15370240
0.007343981350218946,16234496
0.007375232334687963,15751168
0.00740648331915698,15699968
0.007437734303625996,14563328
0.007468985288095013,12634112
0.00750023627256403,10876928
0.007531487257033047,8171520
0.007562738241502063,5238784
0.00759398922597108,1710080
0.007625240210440097,-1314816
0.007656491194909114,-3966976
0.007687742179378131,-7294976
0.007718993163847148,-10018816
0.007750244148316165,-12548096
0.0077814951327851815,-14661632
0.007812746117254198,-15704064
0.007843997101723215,-16009216
0.007875248086192232,-16689152
0.007906499070661249,-16316416
0.007937750055130265,-14864384
0.007969001039599282,-13660160
0.008000252024068299,-11206656
0.008031503008537316,-8110080
0.008062753993006332,-5437440
0.008094004977475349,-2588672
0.008125255961944366,1490944
0.008156506946413383,4001792
0.0081877579308824,7372800
0.008219008915351416,10323968
0.008250259899820433,11780096
0.00828151088428945,14073856
0.008312761868758466,14829568
0.008344012853227483,15583232
0.0083752638376965,16076800
0.008406514822165517,15187968
0.008437765806634533,14630912
0.00846901679110355,13029376
0.008500267775572567,10479616
0.008531518760041584,8294400
0.0085627697445106,5351424
0.008594020728979617,2269184
0.008625271713448634,-262144
0.00865652269791765,-4009984
0.008687773682386669,-6526976
0.008719024666855686,-8818688
0.008750275651324703,-11939840
0.00878152663579372,-13602816
0.008812777620262736,-14528512
0.008844028604731753,-15738880
0.00887527958920077,-15761408
0.008906530573669786,-14987264
0.008937781558138803,-14149632
0.00896903254260782,-12625920
0.009000283527076837,-10285056
0.009031534511545853,-8003584
0.00906278549601487,-5398528
0.009094036480483887,-1918976
0.009125287464952904,1419264
0.00915653844942192,3584000
0.009187789433890937,7047168
0.009219040418359954,9488384
0.00925029140282897,11960320
0.009281542387297987,13858816
0.009312793371767004,14864384
0.00934404435623602,16001024
0.009375295340705038,15519744
0.009406546325174054,15179776
0.009437797309643071,14563328
0.009469048294112088,12435456
0.009500299278581105,10590208
0.009531550263050121,8134656
0.009562801247519138,5793792
0.009594052231988155,2072576
0.009625303216457172,-765952
0.009656554200926188,-3495936
0.009687805185395205,-7016448
0.009719056169864222,-9148416
0.009750307154333239,-11411456
0.009781558138802255,-13080576
0.009812809123271272,-14407680
0.009844060107740289,-15165440
0.009875311092209306,-16019456
0.009906562076678322,-15495168
0.009937813061147339,-14155776
0.009969064045616356,-13043712
0.010000315030085374,-10295296
0.010031566014554391,-7798784
0.010062816999023408,-5380096
0.010094067983492425,-1923072
0.010125318967961441,446464
0.010156569952430458,3987456
0.010187820936899475,6750208
0.010219071921368492,9582592
0.010250322905837508,11931648
0.010281573890306525,13762560
0.010312824874775542,14882816
0.010344075859244559,15224832
0.010375326843713575,15831040
0.010406577828182592,15388672
0.010437828812651609,14485504
0.010469079797120626,12345344
0.010500330781589642,10901504
0.01053158176605866,8210432
0.010562832750527676,5623808
0.010594083734996693,2621440
0.01062533471946571,-839680
0.010656585703934726,-4083712
0.010687836688403743,-6191104
0.01071908767287276,-8988672
0.010750338657341776,-11464704
0.010781589641810793,-12984320
0.01081284062627981,-14684160
0.010844091610748827,-15052800
0.010875342595217843,-16107520
0.01090659357968686,-14651392
0.010937844564155877,-13262848
0.010969095548624894,-11761664
0.01100034653309391,-9375744
0.011031597517562927,-7512064
0.011062848502031944,-4380672
0.01109409948650096,-1368064
0.011125350470969977,1927168
0.011156601455438994,4782080
0.011187852439908011,7469056
0.011219103424377028,10371072
0.011250354408846044,12406784
0.011281605393315061,14028800
0.011312856377784078,15126528
0.011344107362253096,15960064
0.011375358346722113,16306176
0.01140660933119113,15636480
0.011437860315660147,14807040
0.011469111300129163,12832768
0.01150036228459818,10444800
0.011531613269067197,8415232
0.011562864253536214,5380096
0.01159411523800523,2308096
0.011625366222474247,-874496
0.011656617206943264,-3764224
0.01168786819141228,-6797312
0.011719119175881297,-9353216
0.011750370160350314,-11468800
0.011781621144819331,-13877248
0.011812872129288348,-14936064
0.011844123113757364,-16025600
0.011875374098226381,-16246784
0.011906625082695398,-15724544
0.011937876067164415,-14839808
0.011969127051633431,-13154304
0.012000378036102448,-11169792
0.012031629020571465,-8892416
0.012062880005040482,-5957632
0.012094130989509498,-3155968
0.012125381973978515,331776
0.012156632958447532,3895296
0.012187883942916549,6658048
0.012219134927385565,9271296
0.012250385911854582,11872256
0.012281636896323599,13406208
0.012312887880792616,14432256
0.012344138865261632,15597568
0.01237538984973065,15489024
0.012406640834199666,14878720
0.012437891818668683,13957120
0.0124691428031377,12679168
0.012500393787606716,9945088
0.012531644772075733,8085504
0.01256289575654475,5189632
0.012594146741013766,1243136
0.012625397725482783,-913408
0.0126566487099518,-4130816
0.012687899694420818,-7292928
0.012719150678889835,-9560064
0.012750401663358852,-11927552
0.012781652647827869,-14092288
0.012812903632296885,-14761984
0.012844154616765902,-15552512
0.012875405601234919,-15558656
0.012906656585703936,-15130624
0.012937907570172952,-14737408
0.01296915855464197,-12562432
0.013000409539110986,-10600448
0.013031660523580003,-8421376
0.01306291150804902,-5433344
0.013094162492518036,-2617344
0.013125413476987053,602112
0.01315666446145607,3643392
0.013187915445925086,6488064
0.013219166430394103,9091072
0.01325041741486312,11100160
0.013281668399332137,12679168
0.013312919383801154,13858816
0.01334417036827017,15306752
0.013375421352739187,14641152
0.013406672337208204,14098432
0.01343792332167722,13654016
0.013469174306146237,11517952
0.013500425290615254,9431040
0.01353167627508427,6453248
0.013562927259553288,3991552
0.013594178244022304,1038336
0.013625429228491321,-2035712
0.013656680212960338,-4933632
0.013687931197429355,-7964672
0.013719182181898371,-10532864
0.013750433166367388,-12883968
